院校代码,学校名,所在地,城市,办学性质,学校类型,标签,科目,批次,人数,2022分数,2021分数,2020分数,2022最低位次,2021最低位次,2020最低位次
9323,安徽汽车职业技术学院,安徽,合肥,公立,理工,,理,高职专科批,464,274,204,207,267143,225313,220651
1598,广州科技贸易职业学院,广东,广州,公立,综合,,理,高职专科批,5,273,,,267424,,
1897,黑龙江幼儿师范高等专科学校,黑龙江,牡丹江,公立,师范,,文,高职专科批,13,273,359,357,157782,147564,149723
2128,济源职业技术学院,河南,济源,公立,理工,,文,高职专科批,2,273,301,,157697,171016,
2198,江西建设职业技术学院,江西,南昌,公立,理工,,理,高职专科批,11,273,247,235,267352,221467,218719
2642,青岛恒星科技学院,山东,青岛,民办,综合,,理,高职专科批,2,273,218,264,267347,224371,215563
3185,潍坊职业学院,山东,潍坊,公立,综合,"高水平专业群建设B档,优质专科高职",文,高职专科批,2,273,,433,157715,,101637
1216,成都航空职业技术学院,四川,成都,公立,理工,"高水平专业群建设A档,优质专科高职,国家示范高职",文,高职专科批,2,272,477,442,157974,81336,95705
1675,桂林山水职业学院,广西,桂林,民办,综合,,理,高职专科批,1,272,200,,267757,232461,
2838,陕西能源职业技术学院,陕西,咸阳,公立,理工,高水平专业群建设C档,理,高职专科批,15,272,283,265,267540,215597,215424
3144,天津天狮学院,天津,天津,民办,综合,,理,高职专科批,8,272,275,292,267707,217151,211137
3622,浙江汽车职业技术学院,浙江,台州,民办,理工,,文,高职专科批,3,272,257,354,157857,179895,151528
9304,安徽电子信息职业技术学院,安徽,蚌埠,公立,理工,,理,高职专科批,1251,272,201,202,267623,225474,220895
1275,重庆科技职业学院,重庆,重庆,民办,理工,,理,高职专科批,5,271,,,267991,,
2226,江西信息应用职业技术学院,江西,南昌,公立,理工,,文,高职专科批,2,271,339,366,158053,157242,144219
2231,江西应用技术职业学院,江西,赣州,公立,理工,"高水平专业群建设A档,优质专科高职,国家骨干高职",理,高职专科批,13,271,270,241,267995,218029,218190
2347,辽宁轨道交通职业学院,辽宁,沈阳,公立,理工,,理,高职专科批,25,271,278,274,267884,216580,214188
2374,辽宁现代服务职业技术学院,辽宁,沈阳,公立,财经,,文,高职专科批,2,271,324,,158127,163542,
3242,武汉民政职业学院(中外合作),湖北,武汉,公立,政法,,文,高职专科批,1,271,270,,158089,178060,
1040,保山中医药高等专科学校,云南,保山,公立,医药,省重点,理,高职专科批,3,270,,,268057,,
2441,绵阳飞行职业学院,四川,绵阳,民办,理工,,理,高职专科批,2,270,,,268141,,
2644,青岛酒店管理职业技术学院,山东,青岛,公立,财经,高水平专业群建设C档,理,高职专科批,8,270,258,236,268147,219957,218629
2828,陕西航空职业技术学院,陕西,汉中,公立,理工,,文,高职专科批,13,270,337,375,158193,158114,138574
3117,天津工业职业学院,天津,天津,公立,理工,,文,高职专科批,36,270,277,259,158331,176820,185648
3407,新疆石河子职业技术学院,新疆,石河子,公立,理工,国家示范高职,文,高职专科批,1,270,250,384,158325,180631,132762
1474,广东工贸职业技术学院,广东,广州,公立,理工,高水平专业群建设C档,理,高职专科批,31,269,223,255,268473,223974,216706
1943,湖北商贸学院,湖北,武汉,民办,财经,双万计划,文,高职专科批,22,269,372,349,158439,140602,154495
2364,辽宁省交通高等专科学校,辽宁,沈阳,公立,理工,"省重点,双高院校B档,优质专科高职",文,高职专科批,5,269,323,335,158391,163914,162189
2555,内蒙古交通职业技术学院,内蒙古,赤峰,公立,理工,,理,高职专科批,1,269,200,,268450,232461,
3055,苏州工业园区职业技术学院,江苏,苏州,公立,理工,国家示范高职,理,高职专科批,26,269,202,208,268363,225417,220596
3175,威海海洋职业学院,山东,威海,公立,综合,,理,高职专科批,9,269,243,263,268404,221931,215691
1517,广东文理职业学院,广东,湛江,民办,综合,,文,高职专科批,7,268,282,262,158512,175802,185265
1581,广元中核职业技术学院,四川,广元,民办,理工,,理,高职专科批,2,268,,,268685,,
1920,湖北工程学院新技术学院,湖北,孝感,民办,综合,,文,高职专科批,2,268,290,389,158599,174024,129630
2349,辽宁机电职业技术学院,辽宁,丹东,公立,理工,"省重点,高水平专业群建设C档,优质专科高职",理,高职专科批,1,268,483,,268499,94655,
3104,天津滨海汽车工程职业学院,天津,天津,民办,理工,,理,高职专科批,8,268,279,304,268564,216370,208779
3484,伊春职业学院,黑龙江,伊春,公立,综合,,文,高职专科批,10,268,268,357,158502,178366,149723
1501,广东农工商职业技术学院,广东,广州,公立,综合,,文,高职专科批,7,267,263,,158669,179119,
2211,江西青年职业学院,江西,南昌,公立,综合,,文,高职专科批,5,267,355,337,158695,149632,161150
2632,秦皇岛职业技术学院,河北,秦皇岛,公立,理工,"高水平专业群建设C档,优质专科高职,国家骨干高职",文,高职专科批,6,267,,363,158764,,146065
2828,陕西航空职业技术学院,陕西,汉中,公立,理工,,理,高职专科批,6,267,208,231,268715,225090,219092
2838,陕西能源职业技术学院,陕西,咸阳,公立,理工,高水平专业群建设C档,文,高职专科批,8,267,330,270,158758,161107,184025
2862,上海出版印刷高等专科学校(中外合作),上海,上海,公立,综合,国家骨干高职,理,高职专科批,3,267,242,,268818,222042,
3101,天府新区航空旅游职业学院,四川,眉山,民办,综合,,文,高职专科批,2,267,277,205,158686,176820,189274
1170,长江工程职业技术学院,湖北,武汉,公立,理工,,文,高职专科批,29,266,293,230,158841,173253,188271
1769,河北化工医药职业技术学院,河北,石家庄,公立,理工,"高水平专业群建设C档,优质专科高职,国家骨干高职",文,高职专科批,6,266,303,299,158882,170445,177081
2187,江西工程职业学院,江西,南昌,公立,综合,,文,高职专科批,3,266,266,301,158940,178671,176400
3105,天津滨海职业学院,天津,天津,公立,综合,,文,高职专科批,36,266,397,396,158912,126721,125107
3570,张家界航空工业职业技术学院,湖南,张家界,公立,理工,,理,高职专科批,8,266,253,227,268997,220673,219382
1779,河北科技工程职业技术大学,河北,邢台,公立,理工,,理,高职专科批,14,265,277,,269165,216771,
2393,临沂职业学院,山东,临沂,公立,理工,,文,高职专科批,2,265,294,313,159066,172956,172115
2665,清远职业技术学院,广东,清远,公立,综合,,理,高职专科批,8,265,279,291,269201,216370,211325
9346,滁州职业技术学院(中外合作),安徽,滁州,公立,理工,,文,高职专科批,35,265,262,,159001,179267,
2343,辽宁工程职业学院,辽宁,铁岭,公立,理工,,文,高职专科批,1,264,,,159250,,
2818,山西职业技术学院,山西,太原,公立,理工,"高水平专业群建设B档,优质专科高职,国家骨干高职",文,高职专科批,7,264,327,315,159232,162317,171358
3035,四川西南航空职业学院,四川,成都,民办,艺术,,理,高职专科批,3,264,221,226,269463,224127,219464
3078,台州职业技术学院,浙江,台州,公立,综合,省重点,理,高职专科批,5,264,243,247,269349,221931,217581
3270,西安城市建设职业学院,陕西,西安,民办,理工,,理,高职专科批,4,264,205,401,269379,225256,175251
1138,沧州职业技术学院,河北,沧州,公立,综合,,文,高职专科批,2,263,,,159324,,
1921,湖北工程职业学院,湖北,黄石,公立,理工,,文,高职专科批,29,263,306,231,159327,169592,188214
2127,济宁职业技术学院,山东,济宁,公立,综合,,文,高职专科批,4,263,270,263,159405,178060,185109
2229,江西艺术职业学院,江西,南昌,公立,艺术,,文,高职专科批,5,263,273,266,159343,177560,184688
1159,长春汽车工业高等专科学校,吉林,长春,公立,理工,"省重点,双高院校C档,优质专科高职",理,高职专科批,20,262,234,240,269855,222918,218282
1293,重庆信息技术职业学院,重庆,重庆,民办,理工,,文,高职专科批,5,262,,,159472,,
1794,河北石油职业技术大学,河北,承德,公立,理工,,理,高职专科批,4,262,200,,269830,232461,
1841,河南水利与环境职业学院,河南,郑州,公立,综合,,文,高职专科批,4,262,291,286,159480,173778,180676
2708,山东城市建设职业学院,山东,济南,公立,理工,,文,高职专科批,10,262,358,329,159519,148086,165197
2716,山东服装职业学院,山东,泰安,公立,综合,,文,高职专科批,2,262,342,,159499,155866,
3362,厦门兴才职业技术学院,福建,厦门,民办,综合,,理,高职专科批,6,262,284,286,269680,215396,212230
1173,长江职业学院,湖北,武汉,公立,理工,,理,高职专科批,30,261,226,212,269864,223714,220363
1473,广东工程职业技术学院,广东,广州,公立,理工,,文,高职专科批,4,261,284,306,159641,175368,174707
2728,山东经贸职业学院,山东,潍坊,公立,财经,,文,高职专科批,5,261,300,299,159649,171309,177081
3069,宿迁泽达职业技术学院,江苏,宿迁,民办,理工,,文,高职专科批,2,261,216,253,159662,182976,186367
3110,天津城市建设管理职业技术学院,天津,天津,公立,综合,,理,高职专科批,9,261,260,283,269875,219662,212746
3527,云南交通职业技术学院,云南,昆明,公立,理工,"优质专科高职,国家示范高职",理,高职专科批,5,261,202,411,270054,225417,169571
3674,郑州卫生健康职业学院,河南,郑州,公立,医药,,文,高职专科批,7,261,260,,159632,179530,
1429,阜新高等专科学校,辽宁,阜新,公立,综合,,文,高职专科批,5,260,376,360,159761,138471,147880
1934,湖北科技职业学院,湖北,武汉,公立,综合,,理,高职专科批,14,260,218,206,270202,224371,220704
1563,广西外国语学院,广西,南宁,民办,综合,双万计划,理,高职专科批,4,259,409,426,270351,161812,160083
2191,江西工业职业技术学院,江西,南昌,公立,综合,省重点,文,高职专科批,9,259,352,345,159917,151100,156744
2378,辽宁职业学院,辽宁,铁岭,公立,综合,国家骨干高职,文,高职专科批,2,259,236,236,159940,181862,187914
2678,泉州海洋职业学院,福建,泉州,民办,理工,,文,高职专科批,1,259,,,159925,,
2858,上海邦德职业技术学院,上海,上海,民办,综合,,文,高职专科批,16,259,204,211,159934,183420,189113
3365,仙桃职业学院,湖北,仙桃,公立,理工,,理,高职专科批,22,259,255,244,270371,220397,217861
1945,湖北生物科技职业学院,湖北,武汉,公立,理工,,理,高职专科批,29,258,218,232,270481,224371,218998
2632,秦皇岛职业技术学院,河北,秦皇岛,公立,理工,"高水平专业群建设C档,优质专科高职,国家骨干高职",理,高职专科批,3,258,,283,270559,,212746
2638,青岛港湾职业技术学院,山东,青岛,公立,理工,国家骨干高职,理,高职专科批,13,258,212,256,270543,224814,216582
1261,重庆海联职业技术学院,重庆,重庆,民办,综合,,文,高职专科批,3,257,240,238,160108,181569,187775
1341,大庆职业学院,黑龙江,大庆,公立,综合,国家示范高职,理,高职专科批,6,257,201,,270673,225474,
2010,湖南软件职业技术大学,湖南,湘潭,民办,理工,,文,高职专科批,3,257,245,250,160160,181104,186676
2088,吉林电子信息职业技术学院,吉林,吉林,公立,理工,,文,高职专科批,4,257,295,308,160119,172702,173990
2258,荆州职业技术学院,湖北,荆州,公立,理工,,文,高职专科批,20,257,314,284,160132,167072,181156
2697,三峡电力职业学院,湖北,宜昌,公立,理工,,理,高职专科批,43,257,223,227,270661,223974,219382
3562,枣庄科技职业学院,山东,枣庄,公立,理工,,文,高职专科批,6,257,322,302,160118,164256,176084
1599,广州科技职业技术大学,广东,广州,民办,综合,,理,高职专科批,6,256,236,241,270867,222720,218190
2014,湖南生物机电职业技术学院,湖南,长沙,公立,农林,高水平专业群建设C档,文,高职专科批,2,256,401,399,160303,124582,123231
2093,吉林工业职业技术学院,吉林,吉林,公立,理工,国家示范高职,理,高职专科批,3,256,284,280,270841,215396,213235
2891,上海立达学院,上海,上海,民办,财经,,文,高职专科批,74,256,378,387,160280,137348,130877
3270,西安城市建设职业学院,陕西,西安,民办,理工,,文,高职专科批,3,256,247,276,160292,180923,182935
3290,西安交通工程学院,陕西,西安,民办,理工,双万计划,理,高职专科批,2,256,219,221,270930,224279,219797
3732,钟山职业技术学院,江苏,南京,民办,理工,,文,高职专科批,16,256,293,308,160286,173253,173990
1093,北京培黎职业学院,北京,北京,民办,财经,,文,高职专科批,19,255,323,337,160404,163914,161150
1811,河南测绘职业学院,河南,郑州,公立,理工,,文,高职专科批,6,255,264,261,160452,178973,185399
1885,黑龙江农业工程职业学院,黑龙江,哈尔滨,公立,农林,"高水平专业群建设B档,优质专科高职,国家示范高职",文,高职专科批,10,255,268,256,160362,178366,186035
2167,江苏旅游职业学院,江苏,扬州,公立,综合,,文,高职专科批,37,255,453,451,160470,95399,89664
2350,辽宁建筑职业学院,辽宁,辽阳,公立,理工,,理,高职专科批,10,255,267,275,270989,218561,214031
3111,天津城市职业学院,天津,天津,公立,综合,,理,高职专科批,9,255,253,291,270986,220673,211325
3122,天津海运职业学院,天津,天津,公立,综合,省重点,文,高职专科批,9,255,301,,160441,171016,
3161,铁岭卫生职业学院,辽宁,铁岭,公立,医药,,文,高职专科批,1,255,,,160480,,
1093,北京培黎职业学院,北京,北京,民办,财经,,理,高职专科批,6,254,253,259,271326,220673,216209
1543,广西金融职业技术学院,广西,南宁,公立,财经,,理,高职专科批,4,254,274,,271290,217321,
